State,District,Block,Village,Observation_Well,Latitude,Longitude,Date,Month,Season,Rainfall_mm,Temperature_C,Humidity_pct,Solar_Radiation,Wind_Speed,Previous_Groundwater_Level,Groundwater_Level,Rainfall_Lag1,Level_Change,Is_Monsoon
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2022-09-01,9,Monsoon,24.19,32.98,76.26,15.77,4.4,24.3,24.43,35.6,0.129999999999999,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2022-10-01,10,Post-Monsoon,49.61,31.02,50.32,15.88,4.62,24.43,25.0,24.19,0.5700000000000003,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2022-11-01,11,Post-Monsoon,46.34,28.88,47.78,18.48,3.1,25.0,25.0,49.61,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2022-12-01,12,Winter,69.14,24.19,58.05,22.61,4.33,25.0,25.0,46.34,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-01-01,1,Winter,8.91,24.57,74.49,18.4,6.01,25.0,24.93,69.14,-0.07000000000000028,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-02-01,2,Winter,6.89,30.62,68.67,17.26,6.42,24.93,24.85,8.91,-0.0799999999999983,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-03-01,3,Summer,2.44,28.96,58.37,14.24,3.75,24.85,24.77,6.89,-0.08000000000000185,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-04-01,4,Summer,6.38,34.84,66.84,15.65,4.95,24.77,24.72,2.44,-0.05000000000000071,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-05-01,5,Summer,4.0,35.24,56.43,15.47,1.87,24.72,24.56,6.38,-0.16000000000000014,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-06-01,6,Monsoon,36.04,38.27,66.84,21.16,4.85,24.56,24.96,4.0,0.40000000000000213,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-07-01,7,Monsoon,34.28,27.23,80.55,19.0,3.29,24.96,25.0,36.04,0.03999999999999915,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-08-01,8,Monsoon,34.28,31.16,71.8,22.71,3.21,25.0,25.0,34.28,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-09-01,9,Monsoon,32.98,32.3,86.19,19.78,5.25,25.0,25.0,34.28,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-10-01,10,Post-Monsoon,42.21,27.32,95.0,23.38,4.15,25.0,25.0,32.98,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-11-01,11,Post-Monsoon,54.47,27.56,74.14,17.12,3.03,25.0,25.0,42.21,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2023-12-01,12,Winter,42.17,26.41,74.91,16.57,4.46,25.0,25.0,54.47,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-01-01,1,Winter,8.78,24.07,52.14,16.77,6.48,25.0,24.93,42.17,-0.07000000000000028,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-02-01,2,Winter,8.45,29.13,80.63,14.49,1.66,24.93,24.9,8.78,-0.030000000000001137,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-03-01,3,Summer,9.62,30.22,49.44,18.47,1.86,24.9,24.8,8.45,-0.09999999999999787,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-04-01,4,Summer,4.23,39.46,57.11,18.26,6.43,24.8,24.7,9.62,-0.10000000000000142,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-05-01,5,Summer,11.31,33.04,69.78,15.4,1.98,24.7,24.74,4.23,0.03999999999999915,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-06-01,6,Monsoon,38.94,36.8,67.94,19.27,2.21,24.74,25.0,11.31,0.26000000000000156,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-07-01,7,Monsoon,36.96,27.53,73.47,16.09,4.83,25.0,25.0,38.94,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-08-01,8,Monsoon,33.66,27.98,67.74,21.36,3.01,25.0,25.0,36.96,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-09-01,9,Monsoon,33.59,28.03,54.57,20.62,2.29,25.0,25.0,33.66,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-10-01,10,Post-Monsoon,43.85,29.55,77.77,16.47,5.24,25.0,25.0,33.59,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-11-01,11,Post-Monsoon,66.45,32.35,70.55,14.88,3.46,25.0,25.0,43.85,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2024-12-01,12,Winter,59.78,25.12,50.21,16.83,3.39,25.0,25.0,66.45,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-01-01,1,Winter,9.19,24.52,52.95,17.24,3.17,25.0,25.0,59.78,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-02-01,2,Winter,5.41,31.82,75.02,22.97,4.09,25.0,24.94,9.19,-0.05999999999999872,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-03-01,3,Summer,2.31,32.28,39.33,23.24,1.62,24.94,24.81,5.41,-0.13000000000000256,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-04-01,4,Summer,7.49,34.54,63.25,18.29,4.76,24.81,24.73,2.31,-0.0799999999999983,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-05-01,5,Summer,2.01,39.56,59.13,16.63,1.69,24.73,24.68,7.49,-0.05000000000000071,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-06-01,6,Monsoon,39.78,35.21,57.61,15.15,2.03,24.68,25.0,2.01,0.3200000000000003,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-07-01,7,Monsoon,37.67,28.54,47.21,19.16,2.77,25.0,25.0,39.78,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-08-01,8,Monsoon,38.5,30.4,60.49,17.54,3.41,25.0,25.0,37.67,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-09-01,9,Monsoon,35.64,29.71,73.53,14.95,2.5,25.0,25.0,38.5,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-10-01,10,Post-Monsoon,46.19,32.26,41.93,15.58,3.78,25.0,25.0,35.64,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-11-01,11,Post-Monsoon,60.76,29.3,67.34,18.4,1.84,25.0,25.0,46.19,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-1,OW-1013,9.89222,78.27951,2025-12-01,12,Winter,64.62,25.07,77.64,22.32,3.97,25.0,25.0,60.76,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-01-01,1,Winter,8.98,25.95,64.52,18.21,3.55,11.28,11.32,27.32455439814815,0.040000000000000924,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-02-01,2,Winter,3.36,28.18,42.3,14.55,2.49,11.32,11.32,8.98,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-03-01,3,Summer,8.27,28.9,49.83,14.08,5.7,11.32,11.39,3.36,0.07000000000000028,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-04-01,4,Summer,11.4,39.24,48.55,19.36,4.22,11.39,11.38,8.27,-0.009999999999999787,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-05-01,5,Summer,5.87,37.53,90.92,22.88,2.02,11.38,11.25,11.4,-0.13000000000000078,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-06-01,6,Monsoon,27.36,35.76,42.66,17.17,3.5,11.25,11.58,5.87,0.33000000000000007,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-07-01,7,Monsoon,32.06,31.81,59.44,22.49,5.03,11.58,11.91,27.36,0.33000000000000007,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-08-01,8,Monsoon,28.12,32.31,30.39,19.77,2.61,11.91,12.23,32.06,0.3200000000000003,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-09-01,9,Monsoon,36.85,27.26,59.52,18.92,5.9,12.23,12.65,28.12,0.41999999999999993,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-10-01,10,Post-Monsoon,56.12,27.3,80.41,14.02,2.72,12.65,13.31,36.85,0.6600000000000001,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-11-01,11,Post-Monsoon,43.64,27.68,86.2,21.12,2.39,13.31,13.89,56.12,0.5800000000000001,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2018-12-01,12,Winter,68.21,23.3,52.23,22.53,5.82,13.89,14.71,43.64,0.8200000000000003,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-01-01,1,Winter,3.69,26.11,71.06,17.37,2.81,14.71,14.69,68.21,-0.02000000000000135,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-02-01,2,Winter,7.1,30.51,81.88,17.59,3.88,14.69,14.68,3.69,-0.009999999999999787,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-03-01,3,Summer,8.41,32.41,60.35,15.41,4.62,14.68,14.61,7.1,-0.07000000000000028,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-04-01,4,Summer,11.32,34.95,51.83,23.5,1.82,14.61,14.61,8.41,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-05-01,5,Summer,2.57,39.26,89.42,22.32,2.25,14.61,14.59,11.32,-0.019999999999999574,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-06-01,6,Monsoon,38.06,35.2,69.3,15.29,3.84,14.59,14.99,2.57,0.40000000000000036,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-07-01,7,Monsoon,24.5,28.65,64.07,22.95,6.41,14.99,15.18,38.06,0.1899999999999995,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-08-01,8,Monsoon,26.59,32.44,59.53,19.16,2.27,15.18,15.34,24.5,0.16000000000000014,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-09-01,9,Monsoon,36.12,31.39,53.98,16.11,4.94,15.34,15.79,26.59,0.4499999999999993,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-10-01,10,Post-Monsoon,53.16,31.69,72.69,21.84,3.77,15.79,16.38,36.12,0.5899999999999999,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-11-01,11,Post-Monsoon,65.16,30.93,55.95,17.15,2.08,16.38,17.25,53.16,0.870000000000001,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2019-12-01,12,Winter,46.29,24.28,54.13,23.08,2.02,17.25,17.75,65.16,0.5,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-01-01,1,Winter,8.87,22.48,66.51,17.64,5.28,17.75,17.79,46.29,0.03999999999999915,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-02-01,2,Winter,8.94,27.24,74.34,22.39,3.74,17.79,17.74,8.87,-0.05000000000000071,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-03-01,3,Summer,4.21,31.06,63.17,20.18,3.78,17.74,17.58,8.94,-0.16000000000000014,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-04-01,4,Summer,6.98,38.89,83.55,22.01,3.55,17.58,17.59,4.21,0.010000000000001563,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-05-01,5,Summer,6.06,38.78,66.67,22.06,3.27,17.59,17.5,6.98,-0.08999999999999986,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-06-01,6,Monsoon,27.93,33.76,46.43,21.94,1.99,17.5,17.81,6.06,0.3099999999999987,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-07-01,7,Monsoon,37.68,29.08,59.82,15.01,5.04,17.81,18.32,27.93,0.5100000000000016,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-08-01,8,Monsoon,37.92,27.83,86.69,15.27,2.38,18.32,18.65,37.68,0.3299999999999983,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-09-01,9,Monsoon,35.09,31.81,45.15,16.34,3.9,18.65,19.01,37.92,0.360000000000003,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-10-01,10,Post-Monsoon,58.95,28.54,52.59,23.49,2.35,19.01,19.66,35.09,0.6499999999999986,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-11-01,11,Post-Monsoon,40.45,29.89,57.8,19.71,3.68,19.66,20.13,58.95,0.46999999999999886,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2020-12-01,12,Winter,61.98,25.43,41.43,22.33,2.75,20.13,20.89,40.45,0.7600000000000016,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-01-01,1,Winter,7.85,23.85,41.25,15.42,2.57,20.89,20.93,61.98,0.03999999999999915,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-02-01,2,Winter,8.83,30.96,63.22,23.51,5.15,20.93,21.01,7.85,0.08000000000000185,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-03-01,3,Summer,10.84,32.18,90.18,23.76,4.16,21.01,20.94,8.83,-0.07000000000000028,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-04-01,4,Summer,2.83,34.34,48.38,18.41,4.42,20.94,20.77,10.84,-0.1700000000000017,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-05-01,5,Summer,11.88,35.72,49.8,18.95,5.21,20.77,20.74,2.83,-0.030000000000001137,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-06-01,6,Monsoon,31.99,35.14,70.26,23.74,4.82,20.74,21.09,11.88,0.3500000000000014,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-07-01,7,Monsoon,28.49,31.39,56.98,19.3,2.95,21.09,21.34,31.99,0.25,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-08-01,8,Monsoon,25.89,30.93,58.7,16.83,1.5,21.34,21.65,28.49,0.3099999999999987,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-09-01,9,Monsoon,38.94,32.2,73.85,20.09,6.35,21.65,22.11,25.89,0.46000000000000085,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-10-01,10,Post-Monsoon,60.44,27.38,56.53,17.96,6.32,22.11,22.86,38.94,0.75,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-11-01,11,Post-Monsoon,48.64,27.72,76.59,17.74,6.25,22.86,23.54,60.44,0.6799999999999997,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2021-12-01,12,Winter,49.11,26.61,81.29,17.21,2.76,23.54,24.12,48.64,0.5800000000000018,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-01-01,1,Winter,10.24,22.52,71.87,17.85,3.51,24.12,24.06,49.11,-0.060000000000002274,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-02-01,2,Winter,11.63,27.76,54.67,18.21,3.9,24.06,24.11,10.24,0.05000000000000071,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-03-01,3,Summer,5.63,27.31,57.45,15.95,5.58,24.11,23.99,11.63,-0.120000000000001,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-04-01,4,Summer,6.86,35.09,86.95,20.38,2.94,23.99,23.99,5.63,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-05-01,5,Summer,9.31,33.28,59.72,23.36,4.1,23.99,24.01,6.86,0.020000000000003126,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-06-01,6,Monsoon,37.97,35.76,57.85,17.35,2.54,24.01,24.45,9.31,0.4399999999999977,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-07-01,7,Monsoon,29.07,31.06,72.4,14.66,2.46,24.45,24.76,37.97,0.3100000000000023,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-08-01,8,Monsoon,38.99,29.26,44.82,20.64,2.78,24.76,25.0,29.07,0.23999999999999844,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-09-01,9,Monsoon,24.94,28.83,61.08,21.61,1.58,25.0,25.0,38.99,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-10-01,10,Post-Monsoon,51.38,30.04,60.88,19.63,3.07,25.0,25.0,24.94,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-11-01,11,Post-Monsoon,62.0,32.23,61.59,19.51,3.3,25.0,25.0,51.38,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2022-12-01,12,Winter,57.68,24.63,74.04,16.03,3.76,25.0,25.0,62.0,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-01-01,1,Winter,7.9,22.48,86.85,21.93,4.65,25.0,25.0,57.68,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-02-01,2,Winter,9.1,31.06,70.18,14.24,3.56,25.0,25.0,7.9,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-03-01,3,Summer,8.69,28.3,74.58,21.98,6.11,25.0,24.88,9.1,-0.120000000000001,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-04-01,4,Summer,2.11,37.36,67.11,18.13,5.8,24.88,24.82,8.69,-0.05999999999999872,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-05-01,5,Summer,11.81,37.3,71.82,14.22,5.58,24.82,24.94,2.11,0.120000000000001,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-06-01,6,Monsoon,34.51,35.56,56.65,20.11,4.98,24.94,25.0,11.81,0.05999999999999872,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-07-01,7,Monsoon,25.73,27.42,72.08,21.42,4.05,25.0,25.0,34.51,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-08-01,8,Monsoon,30.37,27.16,95.0,17.36,6.38,25.0,25.0,25.73,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-09-01,9,Monsoon,29.27,30.53,62.63,14.18,1.87,25.0,25.0,30.37,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-10-01,10,Post-Monsoon,69.08,31.16,79.01,14.71,2.45,25.0,25.0,29.27,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-11-01,11,Post-Monsoon,65.24,30.71,62.33,22.29,5.44,25.0,25.0,69.08,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2023-12-01,12,Winter,61.26,23.07,65.82,14.4,2.51,25.0,25.0,65.24,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-01-01,1,Winter,5.38,24.09,30.0,16.71,1.65,25.0,24.91,61.26,-0.08999999999999986,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-02-01,2,Winter,5.96,28.79,79.35,22.67,5.23,24.91,24.78,5.38,-0.129999999999999,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-03-01,3,Summer,6.95,27.79,53.24,18.41,1.83,24.78,24.67,5.96,-0.10999999999999943,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-04-01,4,Summer,3.26,39.32,72.85,22.64,3.82,24.67,24.52,6.95,-0.15000000000000213,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-05-01,5,Summer,8.19,38.62,82.02,18.62,6.2,24.52,24.49,3.26,-0.030000000000001137,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-06-01,6,Monsoon,31.4,38.5,60.94,22.22,4.27,24.49,24.88,8.19,0.39000000000000057,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-07-01,7,Monsoon,31.48,32.81,73.75,14.33,3.84,24.88,25.0,31.4,0.120000000000001,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-08-01,8,Monsoon,37.28,27.3,72.11,22.52,4.24,25.0,25.0,31.48,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-09-01,9,Monsoon,29.08,28.69,57.18,15.59,5.56,25.0,25.0,37.28,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-10-01,10,Post-Monsoon,47.0,29.72,65.54,19.17,5.32,25.0,25.0,29.08,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-11-01,11,Post-Monsoon,63.7,30.71,40.59,21.44,4.4,25.0,25.0,47.0,0.0,1
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2024-12-01,12,Winter,45.12,23.13,50.09,19.76,3.62,25.0,25.0,63.7,0.0,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2025-01-01,1,Winter,3.71,25.31,59.63,18.92,6.38,25.0,24.94,45.12,-0.05999999999999872,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2025-02-01,2,Winter,7.95,27.54,72.82,20.06,1.95,24.94,24.82,3.71,-0.120000000000001,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2025-03-01,3,Summer,9.16,31.73,73.68,18.5,5.79,24.82,24.71,7.95,-0.10999999999999943,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2025-04-01,4,Summer,6.99,39.52,84.74,19.83,4.19,24.71,24.68,9.16,-0.030000000000001137,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2025-05-01,5,Summer,4.09,33.03,65.73,17.8,3.74,24.68,24.49,6.99,-0.19000000000000128,0
Tamil Nadu,Madurai,Madurai Block 1,Madurai Village 1-2,OW-1014,9.68202,78.02141,2025-06-01,6,Monsoon,29.6,36.17,45.53,15.34,1.74,24.49,24.73,4.09,0.240000000000002,1
